id,venda_id,produto_id,nome_produto,quantidade,preco_original,preco_vendido,desconto,bonus,subtotal,created_at,custo_unitario,kit_id,item_type
9e73effa-95fd-4de0-ae87-be076e088d99,41a317df-e91a-4c88-8cf3-040a357a7787,7dda8c61-2850-4ed5-873f-efd2f2e10e09,Ojon Repais 60 ML,2,40,0,0,true,0,2026-03-20T00:43:20.306194+00:00,21,,produto
fbf58e2c-5412-4e5a-9d98-4cc8d180ac87,6e7faaf0-4eec-4bbd-af22-dd1c54427af7,729754d1-6c91-4956-8e70-9acdee255936,Botox Bio Vegano 1KG,1,200,200,0,false,200,2026-03-20T00:44:00.737191+00:00,65,,produto
8ae3e75f-3ba5-4476-8e9b-ed6957aa695b,6e7faaf0-4eec-4bbd-af22-dd1c54427af7,d3bdc39a-4199-4936-b462-7a6b87f0d220,Supreme Liss - Prog. Orgânica,1,300,300,0,false,300,2026-03-20T00:44:00.737191+00:00,80,,produto
64da194f-4bea-44e9-b9cb-fa9699959eed,6e7faaf0-4eec-4bbd-af22-dd1c54427af7,d3bdc39a-4199-4936-b462-7a6b87f0d220,Supreme Liss - Prog. Orgânica,1,300,0,0,true,0,2026-03-20T00:44:00.737191+00:00,80,,produto
47844dc9-5502-4b34-81f1-8b1aa5c8fd41,03e58e0d-f5b2-4de0-85ee-84ab96eecccc,729754d1-6c91-4956-8e70-9acdee255936,Botox Bio Vegano 1KG,1,200,200,0,false,200,2026-03-20T00:47:29.031707+00:00,65,,produto
bad5e24d-6028-4e68-a628-935ee1794d09,03e58e0d-f5b2-4de0-85ee-84ab96eecccc,6b81407a-6dad-4bde-b300-9e27767cc754,Defrizante 1L,1,90,90,0,false,90,2026-03-20T00:47:29.031707+00:00,45,,produto
4b946aad-df4a-4f09-9e40-51684733278f,03e58e0d-f5b2-4de0-85ee-84ab96eecccc,c2f9db98-c196-4eea-9d1a-b3a7f4b50718,Extreme cauterizze 4 passos 2 em 1,1,400,400,0,false,400,2026-03-20T00:47:29.031707+00:00,140,,produto
6bf9b809-4827-4f7e-8d18-c0aebb77f633,03e58e0d-f5b2-4de0-85ee-84ab96eecccc,95d635ee-30e7-4c5a-b8bc-77475fc3f472,Shampoo 5L Arginina + Keratina,1,100,100,0,false,100,2026-03-20T00:47:29.031707+00:00,50,,produto
fc484edb-f8b2-46f3-8039-c9a86e903015,03e58e0d-f5b2-4de0-85ee-84ab96eecccc,d3bdc39a-4199-4936-b462-7a6b87f0d220,Supreme Liss - Prog. Orgânica,1,300,300,0,false,300,2026-03-20T00:47:29.031707+00:00,80,,produto
192e9126-3f17-436c-875f-80c348457ab6,03e58e0d-f5b2-4de0-85ee-84ab96eecccc,d3bdc39a-4199-4936-b462-7a6b87f0d220,Supreme Liss - Prog. Orgânica,1,300,0,0,true,0,2026-03-20T00:47:29.031707+00:00,80,,produto
f9aec162-6119-4a46-b2db-5bd8d372248b,03e58e0d-f5b2-4de0-85ee-84ab96eecccc,7dda8c61-2850-4ed5-873f-efd2f2e10e09,Ojon Repais 60 ML,1,40,0,0,true,0,2026-03-20T00:47:29.031707+00:00,21,,produto
5b84bc3d-1970-4c5e-a2cb-4d324a9f7316,0db36ea2-200a-4605-a686-3fda8b911ce6,729754d1-6c91-4956-8e70-9acdee255936,Botox Bio Vegano 1KG,1,200,200,0,false,200,2026-03-20T00:49:10.033241+00:00,65,,produto
722bf776-b8b1-400d-910e-2bd22b95c512,0db36ea2-200a-4605-a686-3fda8b911ce6,6b81407a-6dad-4bde-b300-9e27767cc754,Defrizante 1L,1,90,90,0,false,90,2026-03-20T00:49:10.033241+00:00,45,,produto
5d071e12-a6c1-4ef5-ba51-8fe863697d9d,0db36ea2-200a-4605-a686-3fda8b911ce6,c2f9db98-c196-4eea-9d1a-b3a7f4b50718,Extreme cauterizze 4 passos 2 em 1,1,400,400,0,false,400,2026-03-20T00:49:10.033241+00:00,140,,produto
cce57085-caee-4160-aeda-5f0a61e3ab66,0db36ea2-200a-4605-a686-3fda8b911ce6,95d635ee-30e7-4c5a-b8bc-77475fc3f472,Shampoo 5L Arginina + Keratina,1,100,100,0,false,100,2026-03-20T00:49:10.033241+00:00,50,,produto
01802cdb-9715-4e84-ba93-6cdecb24ad56,0db36ea2-200a-4605-a686-3fda8b911ce6,d3bdc39a-4199-4936-b462-7a6b87f0d220,Supreme Liss - Prog. Orgânica,1,300,300,0,false,300,2026-03-20T00:49:10.033241+00:00,80,,produto
50bec9e3-6639-4883-bbd6-8444306b6c11,0db36ea2-200a-4605-a686-3fda8b911ce6,7dda8c61-2850-4ed5-873f-efd2f2e10e09,Ojon Repais 60 ML,1,40,0,0,true,0,2026-03-20T00:49:10.033241+00:00,21,,produto
fef8b993-5644-4c23-bd5a-68c46e70f12c,0db36ea2-200a-4605-a686-3fda8b911ce6,d3bdc39a-4199-4936-b462-7a6b87f0d220,Supreme Liss - Prog. Orgânica,1,300,0,0,true,0,2026-03-20T00:49:10.033241+00:00,80,,produto
be43990a-819c-4099-ac73-5fc6903a7001,47124ad2-a3d5-4eba-ae4d-f0673defacac,c2f9db98-c196-4eea-9d1a-b3a7f4b50718,Extreme cauterizze 4 passos 2 em 1,1,400,400,0,false,400,2026-03-20T00:52:19.13696+00:00,140,,produto
26c710fa-d94d-4ce5-991a-44c855edf60e,47124ad2-a3d5-4eba-ae4d-f0673defacac,d3bdc39a-4199-4936-b462-7a6b87f0d220,Supreme Liss - Prog. Orgânica,1,300,300,0,false,300,2026-03-20T00:52:19.13696+00:00,80,,produto
2f6b5c3f-d0d4-45cf-be70-78e0493493d9,47124ad2-a3d5-4eba-ae4d-f0673defacac,95d635ee-30e7-4c5a-b8bc-77475fc3f472,Shampoo 5L Arginina + Keratina,1,100,100,0,false,100,2026-03-20T00:52:19.13696+00:00,50,,produto
aa270613-b896-4ae5-89ea-c9bb53149b5e,47124ad2-a3d5-4eba-ae4d-f0673defacac,729754d1-6c91-4956-8e70-9acdee255936,Botox Bio Vegano 1KG,1,200,0,0,true,0,2026-03-20T00:52:19.13696+00:00,65,,produto
c1e2b5fe-041c-4f9c-aa37-e23b134e4703,47124ad2-a3d5-4eba-ae4d-f0673defacac,7dda8c61-2850-4ed5-873f-efd2f2e10e09,Ojon Repais 60 ML,1,40,0,0,true,0,2026-03-20T00:52:19.13696+00:00,21,,produto
70941733-9384-4ed7-b8bc-0607649559a8,14996c38-6324-4334-bd4b-f80ab922e8d7,729754d1-6c91-4956-8e70-9acdee255936,Botox Bio Vegano 1KG,1,200,200,0,false,200,2026-03-20T00:53:50.731397+00:00,65,,produto
6fcdf289-bb38-4fd8-b92a-11d617be6180,14996c38-6324-4334-bd4b-f80ab922e8d7,7dda8c61-2850-4ed5-873f-efd2f2e10e09,Ojon Repais 60 ML,2,40,40,10,false,70,2026-03-20T00:53:50.731397+00:00,21,,produto
d8129a59-fe99-49c9-9350-607ea71ae695,14996c38-6324-4334-bd4b-f80ab922e8d7,d3bdc39a-4199-4936-b462-7a6b87f0d220,Supreme Liss - Prog. Orgânica,1,300,300,0,false,300,2026-03-20T00:53:50.731397+00:00,80,,produto
52934029-42ee-42c1-8f9b-d583a7b4a4a8,14996c38-6324-4334-bd4b-f80ab922e8d7,7d91e638-7ce4-4fc5-ad43-22a4aac9b6d5,Defrizante 500ML,1,50,0,0,true,0,2026-03-20T00:53:50.731397+00:00,22,,produto
f1b002f0-0e87-4783-ba40-1d9a206b9577,14996c38-6324-4334-bd4b-f80ab922e8d7,729754d1-6c91-4956-8e70-9acdee255936,Botox Bio Vegano 1KG,1,200,0,0,true,0,2026-03-20T00:53:50.731397+00:00,65,,produto
4f33659e-4992-4ab2-a544-4c8bdf7c7998,7a134ffa-22ba-4e01-bb0d-83f7219053bd,729754d1-6c91-4956-8e70-9acdee255936,Botox Bio Vegano 1KG,1,200,200,0,false,200,2026-03-20T00:55:59.862972+00:00,65,,produto
3008545a-61c8-41ce-98ca-75561cecd16f,7a134ffa-22ba-4e01-bb0d-83f7219053bd,7d91e638-7ce4-4fc5-ad43-22a4aac9b6d5,Defrizante 500ML,1,50,50,0,false,50,2026-03-20T00:55:59.862972+00:00,22,,produto
d81d23d2-ae71-4df5-b228-6e166b13cff0,7a134ffa-22ba-4e01-bb0d-83f7219053bd,d770f4a4-1cdd-44ab-b37c-b50b5b4215ce,Dream Curly - At. Cachos,1,60,60,10,false,50,2026-03-20T00:55:59.862972+00:00,32,,produto
1623ffcd-3504-47ec-bfea-6b20838698ec,7a134ffa-22ba-4e01-bb0d-83f7219053bd,c2f9db98-c196-4eea-9d1a-b3a7f4b50718,Extreme cauterizze 4 passos 2 em 1,1,400,400,0,false,400,2026-03-20T00:55:59.862972+00:00,140,,produto
7c015bc5-82e4-4dd5-b833-7c6c7a6142bc,7a134ffa-22ba-4e01-bb0d-83f7219053bd,d3bdc39a-4199-4936-b462-7a6b87f0d220,Supreme Liss - Prog. Orgânica,1,300,300,0,false,300,2026-03-20T00:55:59.862972+00:00,80,,produto
812e877b-59eb-4591-a7e7-966644c06ecd,7a134ffa-22ba-4e01-bb0d-83f7219053bd,ab60a0a7-07da-49d3-8d63-dbbe32ba2624,Ultra Hidration,1,150,150,0,false,150,2026-03-20T00:55:59.862972+00:00,75,,produto
9ac0e96d-3ad6-433d-882a-ebe34636d696,7a134ffa-22ba-4e01-bb0d-83f7219053bd,d3bdc39a-4199-4936-b462-7a6b87f0d220,Supreme Liss - Prog. Orgânica,1,300,0,0,true,0,2026-03-20T00:55:59.862972+00:00,80,,produto
16069274-6985-4670-a43c-ce4cbd14235b,7a134ffa-22ba-4e01-bb0d-83f7219053bd,7dda8c61-2850-4ed5-873f-efd2f2e10e09,Ojon Repais 60 ML,1,40,0,0,true,0,2026-03-20T00:55:59.862972+00:00,21,,produto
d63f8196-3623-4d6d-a891-7b9d9c09e614,ebd6eb2b-db5d-4ca4-800f-dfe85000713c,4cf02afa-5f5c-4c35-aebe-009b762a5e65,Cronograma 4 Passos,1,120,110,0,false,110,2026-03-20T22:02:05.505973+00:00,65,,produto
9dec60a5-e2e5-4d39-92a2-c74b81ecf2de,ebd6eb2b-db5d-4ca4-800f-dfe85000713c,7d91e638-7ce4-4fc5-ad43-22a4aac9b6d5,Defrizante 500ML,1,50,50,0,false,50,2026-03-20T22:02:05.505973+00:00,22,,produto
4af74ed1-6173-4f1e-8eee-6a0d3cfc2320,ebd6eb2b-db5d-4ca4-800f-dfe85000713c,d770f4a4-1cdd-44ab-b37c-b50b5b4215ce,Dream Curly - At. Cachos,1,60,60,0,false,60,2026-03-20T22:02:05.505973+00:00,32,,produto
44c83c87-5063-447a-8f9d-fc143cfc5432,ebd6eb2b-db5d-4ca4-800f-dfe85000713c,7dda8c61-2850-4ed5-873f-efd2f2e10e09,Ojon Repais 60 ML,2,40,40,10,false,70,2026-03-20T22:02:05.505973+00:00,21,,produto
eea0c0ad-4f2e-4518-b526-af73a91e4e05,8a62fdbb-ab5e-44eb-902d-62d0babd88dd,729754d1-6c91-4956-8e70-9acdee255936,Botox Bio Vegano 1KG,1,200,200,0,false,200,2026-03-20T22:07:21.612303+00:00,65,,produto
b97b5c30-af76-455d-b3ec-c2d57cff2142,8a62fdbb-ab5e-44eb-902d-62d0babd88dd,7dda8c61-2850-4ed5-873f-efd2f2e10e09,Ojon Repais 60 ML,1,40,40,0,true,0,2026-03-20T22:07:21.612303+00:00,21,,produto
d93a988b-9f21-43a6-9057-9c7386c25f10,f8b23a21-4474-44dd-ad76-9555dc3ad2d1,7dda8c61-2850-4ed5-873f-efd2f2e10e09,Ojon Repais 60 ML,6,40,40,30,false,210,2026-03-20T22:09:38.936464+00:00,21,,produto
d5718f90-519b-4f44-86d4-2d9432e3ab53,f8b23a21-4474-44dd-ad76-9555dc3ad2d1,729754d1-6c91-4956-8e70-9acdee255936,Botox Bio Vegano 1KG,1,200,200,0,false,200,2026-03-20T22:09:38.936464+00:00,65,,produto
fceff552-abe3-4123-ab19-d3d8e545c5eb,f8b23a21-4474-44dd-ad76-9555dc3ad2d1,7d91e638-7ce4-4fc5-ad43-22a4aac9b6d5,Defrizante 500ML,1,50,50,0,true,0,2026-03-20T22:09:38.936464+00:00,22,,produto
d8426915-84ff-4331-b0c4-72c05902281c,459018ae-6744-4140-b680-1e18e723a9eb,d3bdc39a-4199-4936-b462-7a6b87f0d220,Supreme Liss - Prog. Orgânica,1,300,300,0,false,300,2026-03-20T22:12:28.132989+00:00,80,,produto
50a7c483-028d-4346-9e5b-f5121b931889,459018ae-6744-4140-b680-1e18e723a9eb,7dda8c61-2850-4ed5-873f-efd2f2e10e09,Ojon Repais 60 ML,1,40,40,5,false,35,2026-03-20T22:12:28.132989+00:00,21,,produto
5198f9a1-7846-4716-83dd-bf25d6844e47,459018ae-6744-4140-b680-1e18e723a9eb,729754d1-6c91-4956-8e70-9acdee255936,Botox Bio Vegano 1KG,1,200,0,0,true,0,2026-03-20T22:12:28.132989+00:00,65,,produto
474e4907-d54b-4ea4-aed1-2499eb76b8c8,459018ae-6744-4140-b680-1e18e723a9eb,729754d1-6c91-4956-8e70-9acdee255936,Botox Bio Vegano 1KG,1,200,200,0,false,200,2026-03-20T22:12:28.132989+00:00,65,,produto
be5d0a74-9e14-4bb5-87bc-8426938180b7,dbcc585c-f4bd-4652-a5f1-c09f01703247,729754d1-6c91-4956-8e70-9acdee255936,Botox Bio Vegano 1KG,1,200,200,0,false,200,2026-03-20T22:14:42.632364+00:00,65,,produto
e397b3bf-fff1-4c13-974a-f5aa628ba6ad,dbcc585c-f4bd-4652-a5f1-c09f01703247,729754d1-6c91-4956-8e70-9acdee255936,Botox Bio Vegano 1KG,1,200,0,0,true,0,2026-03-20T22:14:42.632364+00:00,65,,produto
88e998ba-aece-4998-a4cc-23b3663dd95c,dbcc585c-f4bd-4652-a5f1-c09f01703247,c2f9db98-c196-4eea-9d1a-b3a7f4b50718,Extreme cauterizze 4 passos 2 em 1,1,400,400,0,false,400,2026-03-20T22:14:42.632364+00:00,140,,produto
d3d5f176-047f-446c-b877-765c8c698181,881a1c2f-82ef-4650-979c-361ee10cabf1,729754d1-6c91-4956-8e70-9acdee255936,Botox Bio Vegano 1KG,1,200,200,0,false,200,2026-03-20T22:15:27.617984+00:00,65,,produto
945a239c-8aba-4cc2-bc42-9db25dbf6da7,881a1c2f-82ef-4650-979c-361ee10cabf1,7d91e638-7ce4-4fc5-ad43-22a4aac9b6d5,Defrizante 500ML,1,50,0,0,true,0,2026-03-20T22:15:27.617984+00:00,22,,produto
85a68bc0-6da0-443d-9205-f6a19f07bf2f,13bab4e3-6452-42ed-8f9b-abadfc5e99e2,c2f9db98-c196-4eea-9d1a-b3a7f4b50718,Extreme cauterizze 4 passos 2 em 1,1,400,400,0,false,400,2026-03-20T22:17:02.403418+00:00,140,,produto
1f7c6387-fb4b-4659-9b2b-f5af67a7c26e,13bab4e3-6452-42ed-8f9b-abadfc5e99e2,729754d1-6c91-4956-8e70-9acdee255936,Botox Bio Vegano 1KG,1,200,200,0,false,200,2026-03-20T22:17:02.403418+00:00,65,,produto
3f8fb22c-1b82-4760-bfa7-2290856db2e7,13bab4e3-6452-42ed-8f9b-abadfc5e99e2,ab60a0a7-07da-49d3-8d63-dbbe32ba2624,Ultra Hidration,1,150,0,0,true,0,2026-03-20T22:17:02.403418+00:00,75,,produto
6edab6d5-6434-4029-9e02-9ab1261b75ee,4111dba3-1442-47c9-a23e-e8040839deb4,7dda8c61-2850-4ed5-873f-efd2f2e10e09,Ojon Repais 60 ML,4,40,40,20,false,140,2026-03-20T22:21:34.086365+00:00,21,,produto
474eaed1-85c7-4d2b-a283-7299487c7d5d,4111dba3-1442-47c9-a23e-e8040839deb4,7dda8c61-2850-4ed5-873f-efd2f2e10e09,Ojon Repais 60 ML,1,40,0,0,true,0,2026-03-20T22:21:34.086365+00:00,21,,produto
3d241007-d1cc-48df-bc7d-22dfa8aa56c6,4111dba3-1442-47c9-a23e-e8040839deb4,c2f9db98-c196-4eea-9d1a-b3a7f4b50718,Extreme cauterizze 4 passos 2 em 1,1,400,400,0,false,400,2026-03-20T22:21:34.086365+00:00,140,,produto
26100eb6-e4cd-40bb-959d-20212c606db1,4111dba3-1442-47c9-a23e-e8040839deb4,4cf02afa-5f5c-4c35-aebe-009b762a5e65,Cronograma 4 Passos,1,120,120,10,false,110,2026-03-20T22:21:34.086365+00:00,65,,produto
9c5b4617-ed7c-466e-ad9f-bcb1665b3ea5,4111dba3-1442-47c9-a23e-e8040839deb4,d3bdc39a-4199-4936-b462-7a6b87f0d220,Supreme Liss - Prog. Orgânica,1,300,300,0,false,300,2026-03-20T22:21:34.086365+00:00,80,,produto
633dae05-441d-4a82-a241-9e5fe813580c,4111dba3-1442-47c9-a23e-e8040839deb4,729754d1-6c91-4956-8e70-9acdee255936,Botox Bio Vegano 1KG,1,200,200,0,false,200,2026-03-20T22:21:34.086365+00:00,65,,produto
ba5b8b50-e80c-46be-9a08-bbeb048bf98e,4111dba3-1442-47c9-a23e-e8040839deb4,729754d1-6c91-4956-8e70-9acdee255936,Botox Bio Vegano 1KG,1,200,0,0,true,0,2026-03-20T22:21:34.086365+00:00,65,,produto
2b497659-2acc-4ff5-a209-2674087a5408,4111dba3-1442-47c9-a23e-e8040839deb4,95d635ee-30e7-4c5a-b8bc-77475fc3f472,Shampoo 5L Arginina + Keratina,1,100,100,10,false,90,2026-03-20T22:21:34.086365+00:00,50,,produto
018400e5-f13d-4462-a503-7be07a4b5a25,09854de6-4dad-4db5-90d8-472103a09764,d3bdc39a-4199-4936-b462-7a6b87f0d220,Supreme Liss - Prog. Orgânica,1,300,300,0,false,300,2026-03-20T22:23:22.398247+00:00,80,,produto
024f1755-8946-4fc7-8581-4bb8f89546bc,09854de6-4dad-4db5-90d8-472103a09764,7d91e638-7ce4-4fc5-ad43-22a4aac9b6d5,Defrizante 500ML,1,50,0,0,true,0,2026-03-20T22:23:22.398247+00:00,22,,produto
077c2d01-5cf8-4086-93fb-debff5154ede,a41eacb3-a497-41ab-84a1-29245ef43dc9,7d91e638-7ce4-4fc5-ad43-22a4aac9b6d5,Defrizante 500ML,2,50,50,0,false,100,2026-03-22T03:07:29.095224+00:00,22,,produto
e97540da-5a84-484d-9feb-a38d39b7fdc2,a41eacb3-a497-41ab-84a1-29245ef43dc9,4cf02afa-5f5c-4c35-aebe-009b762a5e65,Cronograma 4 Passos,1,120,110,0,false,110,2026-03-22T03:07:29.095224+00:00,65,,produto
c7dde8a0-1906-49c7-8be0-e9d585a855e4,9dbefbaf-3eee-4651-bb20-d861eb44e146,d3bdc39a-4199-4936-b462-7a6b87f0d220,Supreme Liss - Prog. Orgânica,2,300,300,0,false,600,2026-03-24T00:28:37.229862+00:00,80,,produto
3ec18077-43b0-412d-8222-0b0fc8d3ac80,9dbefbaf-3eee-4651-bb20-d861eb44e146,d3bdc39a-4199-4936-b462-7a6b87f0d220,Supreme Liss - Prog. Orgânica,1,300,0,0,true,0,2026-03-24T00:28:37.229862+00:00,80,,produto
